FacilityID,FacilityName,Street,City,County,State,ZIPCode,Longitude,Latitude,Chemical,PFAS,PFAS_chemicals,PoundsReleased_2018,PoundsReleased_2019,PoundsReleased_2020,PoundsReleased_2021,PoundsReleased_2022,PoundsReleased_5yr_min,PoundsReleased_5yr_sum,PoundsReleased_5yr_max,Pounds_5yr_perc,Cancer_PoundsReleased_5yr_min,Cancer_PoundsReleased_5yr_sum,Cancer_PoundsReleased_5yr_max,Cancer_Pounds_5yr_perc,Cancer_weighted_5yr_sum,Dev_PoundsReleased_5yr_min,Dev_PoundsReleased_5yr_sum,Dev_PoundsReleased_5yr_max,Dev_Pounds_5yr_perc,Dev_weighted_5yr_sum,Asthma_PoundsReleased_5yr_min,Asthma_PoundsReleased_5yr_sum,Asthma_PoundsReleased_5yr_max,Asthma_Pounds_5yr_perc,Asthma_weighted_5yr_sum,state_num_facilities,state_num_chemicals,state_sum_releases,District,GEOID,district_num_facilities,district_num_chemicals,district_sum_releases,population_10km,WhtPercent_10km,NWPercent_10km,HispPercent_10km,BlkPercent_10km,AsianPercent_10km,AmerIndPercent_10km,Under5Percent_10km,ReprodFemPercent_10km,Over64Percent_10km,EduPercent_10km,housing_units_10km,VacPercent_10km,OwnOccPercent_10km,avg_median_income_10km,avg_median_house_value_10km,population_county,WhtPercent_county,NWPercent_county,HispPercent_county,BlkPercent_county,AsianPercent_county,AmerIndPercent_county,Under5Percent_county,ReprodFemPercent_county,Over64Percent_county,EduPercent_county,housing_units_county,VacPercent_county,OwnOccPercent_county,avg_median_income_county,avg_median_house_value_county,WhtPercent_change,NWPercent_change,HispPercent_change,BlkPercent_change,AsianPercent_change,AmerIndPercent_change,Under5Percent_change,ReprodFemPercent_change,Over64Percent_change,EduPercent_change,NAICS,10km_Pounds_sum,10km_Pounds_min,10km_Pounds_max,10km_Cancer_Pounds_sum,10km_Cancer_Pounds_min,10km_Cancer_Pounds_max,10km_Dev_Pounds_sum,10km_Dev_Pounds_min,10km_Dev_Pounds_max,10km_Asthma_Pounds_sum,10km_Asthma_Pounds_min,10km_Asthma_Pounds_max,10km_facnum,Health_Risk_Count
29201LNDCH750GR,LINDAU CHEMICALS INC.,750 GRANBY LN,COLUMBIA,RICHLAND,SC,29201,-81.031547,33.972163,Phthalic anhydride,FALSE,,1740,3070,2910,3458,1765,1740,3458,3458,40.77310034,0,0,0,0,0,0,0,0,0,0,1740,3458,3458,74.82128674,1608.372093,80,21,12333642.19,Congressional District 6,4506,19,21,1434346.54,135180.8201,0.617368459,0.382631541,0.049819,0.308869831,0.028180217,0.001959764,0.048479559,0.284386902,0.14515433,0.092832131,65185.34748,0.131246539,0.868753461,54492.475,187042.1053,414660,0.440247432,0.559752568,0.053038634,0.473645879,0.029718323,0.002170453,0.057914918,0.263143298,0.127485169,0.084275696,175052,0.111818203,0.888181797,54441,167500,40.23215455,-31.64273594,-6.070356987,-34.78886968,-5.175615371,-9.707121617,-16.29176005,8.073017081,13.85977827,10.15290969,All Other Basic Organic Chemical Manufacturing,426829,194402,426829,423368,192659,423368,167144,69127,167144,202999,68754,202999,1,1
29201LNDCH750GR,LINDAU CHEMICALS INC.,750 GRANBY LN,COLUMBIA,RICHLAND,SC,29201,-81.031547,33.972163,"1,3-Butadiene",FALSE,,3830,4110,2800,4055,4296,2800,4296,4296,43.52660842,2800,4296,4296,53.66693143,4296,2800,4296,4296,77.15117818,2577.6,0,0,0,0,0,80,21,12333642.19,Congressional District 6,4506,19,21,1434346.54,135180.8201,0.617368459,0.382631541,0.049819,0.308869831,0.028180217,0.001959764,0.048479559,0.284386902,0.14515433,0.092832131,65185.34748,0.131246539,0.868753461,54492.475,187042.1053,414660,0.440247432,0.559752568,0.053038634,0.473645879,0.029718323,0.002170453,0.057914918,0.263143298,0.127485169,0.084275696,175052,0.111818203,0.888181797,54441,167500,40.23215455,-31.64273594,-6.070356987,-34.78886968,-5.175615371,-9.707121617,-16.29176005,8.073017081,13.85977827,10.15290969,All Other Basic Organic Chemical Manufacturing,426829,194402,426829,423368,192659,423368,167144,69127,167144,202999,68754,202999,1,2
29202CRLNSUSHIG,EASTMAN CHEMICAL CO SOUTH CAROLINA OPERATIONS,500 K AVENUE,GASTON,CALHOUN,SC,29053,-81.013421,33.867221,"1,4-Dioxane",FALSE,,1847,2216,4801,1629,6229,1629,6229,6229,48.42467567,1629,6229,6229,58.11490601,3737.4,1629,6229,6229,78.60736034,3737.4,0,0,0,0,0,80,21,12333642.19,Congressional District 6,4506,19,21,1434346.54,14543.63211,0.524734398,0.475265602,0.099909772,0.412931558,0.011301804,0.004154066,0.053107857,0.230048474,0.15876706,0.189306948,6293.165059,0.13855408,0.86144592,51324.42105,115272.2222,14608,0.561746988,0.438253012,0.038540526,0.406626506,0.004586528,0.005818729,0.048877327,0.194687842,0.227751917,0.136025998,7501,0.170643914,0.829356086,49844,104500,-6.588836405,8.445484464,159.2330276,1.55057569,146.4130733,-28.60871254,8.655402563,18.16273222,-30.28947368,39.1696812,Plastics Material and Resin Manufacturing,249829,81551,249829,246371,79811,246371,46830,12797,46830,202999,68754,202999,3,2
29202CRLNSUSHIG,EASTMAN CHEMICAL CO SOUTH CAROLINA OPERATIONS,500 K AVENUE,GASTON,CALHOUN,SC,29053,-81.013421,33.867221,Acetaldehyde,FALSE,,26248,24732,41095,18514,50380,18514,50380,50380,84.11437649,18514,50380,50380,87.84749801,30228,0,0,0,0,0,18514,50380,50380,96.16097432,47937.33134,80,21,12333642.19,Congressional District 6,4506,19,21,1434346.54,14543.63211,0.524734398,0.475265602,0.099909772,0.412931558,0.011301804,0.004154066,0.053107857,0.230048474,0.15876706,0.189306948,6293.165059,0.13855408,0.86144592,51324.42105,115272.2222,14608,0.561746988,0.438253012,0.038540526,0.406626506,0.004586528,0.005818729,0.048877327,0.194687842,0.227751917,0.136025998,7501,0.170643914,0.829356086,49844,104500,-6.588836405,8.445484464,159.2330276,1.55057569,146.4130733,-28.60871254,8.655402563,18.16273222,-30.28947368,39.1696812,Plastics Material and Resin Manufacturing,249829,81551,249829,246371,79811,246371,46830,12797,46830,202999,68754,202999,3,2
29223FNMNF797CL,FN AMERICA LLC,797 OLD CLEMSON RD,COLUMBIA,RICHLAND,SC,29229,-80.870265,34.124755,Trichloroethylene,FALSE,,11204,8673,11145,9892,4433,4433,11204,11204,57.61186127,4433,11204,11204,66.05771777,11204,4433,11204,11204,81.62562881,6722.4,0,0,0,0,0,80,21,12333642.19,Congressional District 2,4502,5,6,297077.26,102530.4222,0.357256846,0.642743154,0.061426709,0.531463312,0.046264023,0.002462597,0.062126263,0.258322921,0.120949739,0.060454639,43008.07926,0.094074744,0.905925256,69083.07843,184832.6923,414660,0.440247432,0.559752568,0.053038634,0.473645879,0.029718323,0.002170453,0.057914918,0.263143298,0.127485169,0.084275696,175052,0.111818203,0.888181797,54441,167500,-18.85089602,14.82629831,15.81502852,12.20689048,55.67507839,13.46003048,7.271605799,-1.831845103,-5.126423228,-28.26563113,"Small Arms, Ordnance, and Ordnance Accessories Manufacturing",462863,100070,462863,106816,100045,106816,11204,4433,11204,0,0,0,2,2
29302BSFCR3455S,BASF CORP,3455 SOUTHPORT RD,SPARTANBURG,SPARTANBURG,SC,29302,-81.81428,34.9027,Acetaldehyde,FALSE,,55,53,29.5,23.2,25.34,23.2,55,55,9.637278263,23.2,55,55,25.4699497,33,0,0,0,0,0,23.2,55,55,63.27773365,52.33333115,80,21,12333642.19,Congressional District 4,4504,14,6,5103554.101,20866.56916,0.738357326,0.261642674,0.02117419,0.188132761,0.034442669,0.004658966,0.057594158,0.2008007,0.210438602,0.091561942,9752.791956,0.110890969,0.889109031,56383.22222,152188.8889,313791,0.717248105,0.282751895,0.070056184,0.199492656,0.02290378,0.001574296,0.060922716,0.229095162,0.161881635,0.128750923,131725,0.098212184,0.901787816,53757,153000,2.943085029,-7.465633983,-69.77541673,-5.694392555,50.37984595,195.9395987,-5.463574166,-12.35052807,29.99535287,-28.88443849,Surface Active Agent Manufacturing,544297.6748,505067.6087,544297.6748,544297.67,505067.609,544297.67,491738.39,488670.29,491738.39,21427,12494.2,21427,1,2
29302VNWTR2750S,UNIVAR SOLUTIONS USA INC,2750 SOUTHPORT RD,SPARTANBURG,SPARTANBURG,SC,29302,-81.851389,34.916667,Dichloromethane (Methylene chloride),FALSE,,16080,10670,31132.2848,3903.1187,5099.3352,3903.1187,31132.2848,31132.2848,77.44241461,3903.119,31132.28,31132.28,82.44638602,24905.824,0,0,0,0,0,0,0,0,0,0,80,21,12333642.19,Congressional District 4,4504,14,6,5103554.101,41672.87193,0.653929248,0.346070752,0.030082488,0.287171447,0.022854335,0.003750348,0.053413727,0.218099021,0.209627262,0.096419624,19917.64736,0.118156038,0.881843962,48523.1087,135417.3913,313791,0.717248105,0.282751895,0.070056184,0.199492656,0.02290378,0.001574296,0.060922716,0.229095162,0.161881635,0.128750923,131725,0.098212184,0.901787816,53757,153000,-8.82802699,22.39378667,-57.05948247,43.95088662,-0.215882608,138.2237986,-12.32543305,-4.799813584,29.4941592,-25.11150828,Other Chemical and Allied Products Merchant Wholesalers,544297.6748,505067.6087,544297.6748,544297.67,505067.609,544297.67,491738.39,488670.29,491738.39,21427,12494.2,21427,1,1
29304HCHSTI85AT,AURIGA POLYMERS INC-SPARTANBURG FACILITY,1550 DEWBERRY RD,SPARTANBURG,SPARTANBURG,SC,29307,-81.87896,35.027817,"1,4-Dioxane",FALSE,,3045.42,3505.23,763.3,1039.48,562.29,562.29,3505.23,3505.23,41.17024093,562.29,3505.23,3505.23,51.62827641,2103.138,562.29,3505.23,3505.23,76.22451681,2103.138,0,0,0,0,0,80,21,12333642.19,Congressional District 5,4505,12,10,701737.82,45351.40411,0.712741335,0.287258665,0.049781169,0.222291635,0.023274012,0.002045688,0.05650244,0.238455321,0.165220966,0.115467948,20018.78949,0.104331105,0.895668895,54135.42857,144424.4444,313791,0.717248105,0.282751895,0.070056184,0.199492656,0.02290378,0.001574296,0.060922716,0.229095162,0.161881635,0.128750923,131725,0.098212184,0.901787816,53757,153000,-0.628341848,1.593895591,-28.94107783,11.42848061,1.616465845,29.94301898,-7.255545904,4.085707842,2.062823133,-10.31679972,Plastics Material and Resin Manufacturing,56458.6748,17228.6087,56458.6748,56458.67,17228.609,56458.67,3899.39,831.29,3899.39,21427,12494.2,21427,1,2
29304HCHSTI85AT,AURIGA POLYMERS INC-SPARTANBURG FACILITY,1550 DEWBERRY RD,SPARTANBURG,SPARTANBURG,SC,29307,-81.87896,35.027817,Acetaldehyde,FALSE,,18282,21372,12842,13957,12471,12471,21372,21372,70.82340482,12471,21372,21372,76.85994175,12823.2,0,0,0,0,0,12471,21372,21372,90.60100609,20335.78097,80,21,12333642.19,Congressional District 5,4505,12,10,701737.82,45351.40411,0.712741335,0.287258665,0.049781169,0.222291635,0.023274012,0.002045688,0.05650244,0.238455321,0.165220966,0.115467948,20018.78949,0.104331105,0.895668895,54135.42857,144424.4444,313791,0.717248105,0.282751895,0.070056184,0.199492656,0.02290378,0.001574296,0.060922716,0.229095162,0.161881635,0.128750923,131725,0.098212184,0.901787816,53757,153000,-0.628341848,1.593895591,-28.94107783,11.42848061,1.616465845,29.94301898,-7.255545904,4.085707842,2.062823133,-10.31679972,Plastics Material and Resin Manufacturing,56458.6748,17228.6087,56458.6748,56458.67,17228.609,56458.67,3899.39,831.29,3899.39,21427,12494.2,21427,1,2
29325DNNSNHWY76,CCL LABEL INC,29485 HWY 76 E,CLINTON,LAURENS,SC,29325,-81.836552,34.44819,N-Methyl-2-pyrrolidone,FALSE,,7018,6690,6690,6057,6721,6057,7018,7018,49.98676198,0,0,0,0,0,6057,7018,7018,79.16335716,5614.4,0,0,0,0,0,80,21,12333642.19,Congressional District 3,4503,15,6,84863.81,12398.52126,0.666184087,0.333815913,0.051823487,0.282562121,0.007401776,0,0.044536506,0.225898273,0.225809976,0.181461583,5448.575938,0.20581722,0.79418278,47304.66667,95550,66990,0.699223765,0.300776235,0.051127034,0.235378415,0.006000896,0.001373339,0.05799373,0.213972235,0.184967906,0.179111245,31469,0.18793098,0.81206902,44374,108100,-4.725193832,10.98480343,1.362201061,20.04589353,23.34451887,-100,-23.20461946,5.573638182,22.0806254,1.312221948,Commercial Printing (except Screen and Books),12658,10968.21,12658,5640,4911.21,5640,7018,6057,7018,5640,4911.21,5640,2,1
29334HMMLR14CNG,HEMMELRATH COATINGS,140 CONGRESS BLVD,DUNCAN,SPARTANBURG,SC,29334,-82.10171,34.90568,N-Methyl-2-pyrrolidone,FALSE,,2818,2808,2106,,,2106,2818,2818,38.57558909,0,0,0,0,0,2106,2818,2818,75.24490336,2254.4,0,0,0,0,0,80,21,12333642.19,Congressional District 4,4504,14,6,5103554.101,44377.61326,0.710950611,0.289049389,0.099951651,0.171585519,0.030306082,0.000364106,0.070281168,0.246688497,0.14676116,0.094586918,17827.81684,0.094138812,0.905861188,66323.18421,183614.2857,313791,0.717248105,0.282751895,0.070056184,0.199492656,0.02290378,0.001574296,0.060922716,0.229095162,0.161881635,0.128750923,131725,0.098212184,0.901787816,53757,153000,-0.878007735,2.227215429,42.67355957,-13.98905493,32.31913041,-76.87180353,15.36118592,7.6794877,-9.34045114,-26.53495956,Paint and Coating Manufacturing,540453.6072,528926.5577,540453.6072,537635.611,526820.558,537635.611,498813.791,492682.558,498813.791,41639.82,36244,41639.82,0,1
29335CLNSM14355,CELANESE EMULSIONS ENOREE PLANT,14355 HWY 221,ENOREE,SPARTANBURG,SC,29335,-81.978869,34.677171,Acetaldehyde,FALSE,,16000,15800,14700,15200,15300,14700,16000,16000,65.02515224,14700,16000,16000,72.2266349,9600,0,0,0,0,0,14700,16000,16000,88.00635425,15224.24179,80,21,12333642.19,Congressional District 4,4504,14,6,5103554.101,7723.646301,0.827772272,0.172227728,0.039241139,0.106285193,0.00442487,0.000614058,0.049458841,0.182674792,0.171347221,0.154649146,3821.099129,0.140830496,0.859169504,49072.09091,119309.0909,313791,0.717248105,0.282751895,0.070056184,0.199492656,0.02290378,0.001574296,0.060922716,0.229095162,0.161881635,0.128750923,131725,0.098212184,0.901787816,53757,153000,15.40947498,-39.08874496,-43.98618795,-46.72225273,-80.68061182,-60.99473733,-18.81707872,-20.26248372,5.847226634,20.11498001,Plastics Material and Resin Manufacturing,506373.01,503628.01,506373.01,506373.01,503628.01,506373.01,488158.01,488158.01,488158.01,18215,15470,18215,0,2
29355NRBRD564WO,WEST FRASER JOANNA,564 WOODYARD RD,KINARDS,LAURENS,SC,29355,-81.799859,34.394473,Formaldehyde,FALSE,,3900,3600,3700,3900,3700,3600,3900,3900,42.2292825,3600,3900,3900,52.47550966,3900,0,0,0,0,0,3600,3900,3900,75.58909187,3908.891927,80,21,12333642.19,Congressional District 3,4503,15,6,84863.81,3775.18326,0.774946079,0.225053921,0.049397071,0.197541727,0.011172263,0,0.047620753,0.205272208,0.220715322,0.193635182,1660.159113,0.215010223,0.784989777,48413.1,101410,66990,0.699223765,0.300776235,0.051127034,0.235378415,0.006000896,0.001373339,0.05799373,0.213972235,0.184967906,0.179111245,31469,0.18793098,0.81206902,44374,108100,10.82948234,-25.17563066,-3.383655999,-16.07483331,86.17658958,-100,-17.88637811,-4.065960521,19.32628056,8.108891459,Reconstituted Wood Product Manufacturing,12658,10968.21,12658,5640,4911.21,5640,7018,6057,7018,5640,4911.21,5640,2,2
2935WCBBVN84WDY,COBB-VANTRESS INC - KINARDS SC,84 WOODYARD RD,KINARDS,LAURENS,SC,29355,-81.805464,34.402854,Formaldehyde,FALSE,,,1740,1709,1711.64,1311.21,1311.21,1740,1740,33.06857294,1311.21,1740,1740,44.77098226,1740,0,0,0,0,0,1311.21,1740,1740,71.08816521,1743.967168,80,21,12333642.19,Congressional District 3,4503,15,6,84863.81,5026.761963,0.785985557,0.214014443,0.045076152,0.183942367,0.011895776,0,0.042145917,0.226218046,0.236531265,0.179287242,2133.12303,0.18713995,0.81286005,47199.77778,99988.88889,66990,0.699223765,0.300776235,0.051127034,0.235378415,0.006000896,0.001373339,0.05799373,0.213972235,0.184967906,0.179111245,31469,0.18793098,0.81206902,44374,108100,12.40830135,-28.84595977,-11.83499428,-21.85249135,98.23333629,-100,-27.32676975,5.723084471,27.87692251,0.098260852,Other Animal Food Manufacturing,12658,10968.21,12658,5640,4911.21,5640,7018,6057,7018,5640,4911.21,5640,2,2
2936WTRYCM222MR,TORAY CMA INC. SC,2202 MOORE-DUNCAN HIGHWAY,MOORE,SPARTANBURG,SC,29369,-82.011889,34.851167,Acrylonitrile,FALSE,,,,,,487839,487839,487839,487839,96.53163887,487839,487839,487839,97.5642044,487839,487839,487839,487839,98.27905745,292703.4,0,0,0,0,0,80,21,12333642.19,Congressional District 4,4504,14,6,5103554.101,36160.12685,0.703741796,0.296258204,0.065319056,0.201545178,0.0357898,0.00039431,0.055332792,0.228830862,0.175126192,0.06398526,15162.11541,0.075452211,0.924547789,65305.5625,174303.125,313791,0.717248105,0.282751895,0.070056184,0.199492656,0.02290378,0.001574296,0.060922716,0.229095162,0.161881635,0.128750923,131725,0.098212184,0.901787816,53757,153000,-1.883073512,4.776735114,-6.761897708,1.028870918,56.2615438,-74.9532709,-9.175434337,-0.115366946,8.181630762,-50.3030667,Carbon and Graphite Product Manufacturing,538238.4448,508840.3187,538238.4448,535420.44,506734.319,535420.44,491051.16,490214,491051.16,16055,14723.2,16055,1,2
29376BCNDSPOBOX,SYNTHOMER USA LLC,200 RAILROAD ST,ROEBUCK,SPARTANBURG,SC,29376,-81.971667,34.876111,Acrylonitrile,FALSE,,351.92,351.06,394.16,,269,269,394.16,394.16,19.14217633,269,394.16,394.16,33.35980937,394.16,269,394.16,394.16,66.64019063,236.496,0,0,0,0,0,80,21,12333642.19,Congressional District 4,4504,14,6,5103554.101,57774.15446,0.58353351,0.41646649,0.072203146,0.333778206,0.029967515,0.000593699,0.063102721,0.22780993,0.168801525,0.101689686,24525.09933,0.092083505,0.907916495,53346.34,142208.1633,313791,0.717248105,0.282751895,0.070056184,0.199492656,0.02290378,0.001574296,0.060922716,0.229095162,0.161881635,0.128750923,131725,0.098212184,0.901787816,53757,153000,-18.64272547,47.29043279,3.064628758,67.31353048,30.84091453,-62.28796632,3.578312309,-0.561003388,4.274660364,-21.01828607,Plastics Material and Resin Manufacturing,547115.6748,507173.6087,547115.6748,544297.67,505067.609,544297.67,494556.39,490776.29,494556.39,21427,12494.2,21427,1,2
29405GSRFN2900B,GS II INC.,2900 BIRD ST,NORTH CHARLESTON,CHARLESTON,SC,29405,-80.00901,32.84162,Formaldehyde,FALSE,,12108,,12103.81,15480.29,17263.38,12103.81,17263.38,17263.38,66.42838231,12103.81,17263.38,17263.38,73.28567646,17263.38,0,0,0,0,0,12103.81,17263.38,17263.38,88.66825523,17302.74019,80,21,12333642.19,Congressional District 6,4506,19,21,1434346.54,147860.8339,0.56769974,0.43230026,0.069689126,0.365205615,0.016405532,0.001300524,0.059733447,0.24602775,0.144947831,0.110020936,67862.88824,0.118004854,0.881995146,61008.68908,268540.9,407543,0.677793509,0.322206491,0.051864466,0.261891383,0.017060776,0.001585109,0.05846745,0.240433525,0.163808482,0.075574137,191521,0.146772417,0.853227583,67182,334600,-16.24296595,34.16869986,34.3677703,39.44926717,-3.840648569,-17.95363412,2.165302294,2.326724436,-11.51384221,45.58014158,Other Pressed and Blown Glass and Glassware Manufacturing,364330.76,84368.68,364330.76,309821.72,75148.68,309821.72,268657,37597.42,268657,92183.38,43948.97,92183.38,5,2
29406WSTVC5600V,INGEVITY SOUTH CAROLINA LLC CHARLESTON CHEMICAL PLANT,5598 VIRGINIA AVE,NORTH CHARLESTON,CHARLESTON,SC,29406,-79.97299,32.89778,Formaldehyde,FALSE,,1881,1081,1568,1863,1691,1081,1881,1881,34.12761451,1081,1881,1881,45.72411967,1881,0,0,0,0,0,1081,1881,1881,71.61768599,1885.288645,80,21,12333642.19,Congressional District 6,4506,19,21,1434346.54,91614.94646,0.503176549,0.496823451,0.121245834,0.388415759,0.019126846,0.002013796,0.074836669,0.231326097,0.121097328,0.165474792,38143.56735,0.115443413,0.884556587,54953.87013,228658.0484,407543,0.677793509,0.322206491,0.051864466,0.261891383,0.017060776,0.001585109,0.05846745,0.240433525,0.163808482,0.075574137,191521,0.146772417,0.853227583,67182,334600,-25.76256003,54.19411603,133.7743806,48.31177508,12.1100583,27.04463913,27.99714935,-3.787919272,-26.07383501,118.9569061,"Cyclic Crude, Intermediate, and Gum and Wood Chemical Manufacturing",419753.46,113176.68,419753.46,365244.42,103956.68,365244.42,291078,47823.42,291078,125185.08,62530.97,125185.08,5,2
29411WSTVC5600A,KAPSTONE PAPER & PACKAGING CORP,5600 VIRGINIA AVE,NORTH CHARLESTON,CHARLESTON,SC,29406,-79.965572,32.899414,Formaldehyde,FALSE,,11103,10020,9124.38,8271.16,8564.8,8271.16,11103,11103,57.47948107,8271.16,11103,11103,65.95181361,11103,0,0,0,0,0,8271.16,11103,11103,84.08790045,11128.31463,80,21,12333642.19,Congressional District 6,4506,19,21,1434346.54,85014.86239,0.508599995,0.491400005,0.11792538,0.38703366,0.018436133,0.00210309,0.073931864,0.230382352,0.121288882,0.163461319,35509.31103,0.115729149,0.884270851,57599.57746,239008.7544,407543,0.677793509,0.322206491,0.051864466,0.261891383,0.017060776,0.001585109,0.05846745,0.240433525,0.163808482,0.075574137,191521,0.146772417,0.853227583,67182,334600,-24.96239809,52.51089552,127.3722063,47.78403756,8.061511971,32.67796262,26.44961183,-4.180437265,-25.95689739,116.2926704,Paper Mills,419753.46,113176.68,419753.46,365244.42,103956.68,365244.42,291078,47823.42,291078,125185.08,62530.97,125185.08,6,2
29411WSTVC5600A,KAPSTONE PAPER & PACKAGING CORP,5600 VIRGINIA AVE,NORTH CHARLESTON,CHARLESTON,SC,29406,-79.965572,32.899414,Acetaldehyde,FALSE,,56800,51300,19850,24684,26600,19850,56800,56800,85.33227429,19850,56800,56800,88.77415939,34080,0,0,0,0,0,19850,56800,56800,96.71697114,54046.05836,80,21,12333642.19,Congressional District 6,4506,19,21,1434346.54,85014.86239,0.508599995,0.491400005,0.11792538,0.38703366,0.018436133,0.00210309,0.073931864,0.230382352,0.121288882,0.163461319,35509.31103,0.115729149,0.884270851,57599.57746,239008.7544,407543,0.677793509,0.322206491,0.051864466,0.261891383,0.017060776,0.001585109,0.05846745,0.240433525,0.163808482,0.075574137,191521,0.146772417,0.853227583,67182,334600,-24.96239809,52.51089552,127.3722063,47.78403756,8.061511971,32.67796262,26.44961183,-4.180437265,-25.95689739,116.2926704,Paper Mills,419753.46,113176.68,419753.46,365244.42,103956.68,365244.42,291078,47823.42,291078,125185.08,62530.97,125185.08,6,2
29415LBRGH2151K,LANXESS CORP,2151 KING ST EXTENSION,CHARLESTON,CHARLESTON,SC,29405,-79.964774,32.833577,"1,2-Dichloroethane",FALSE,,214030.04,37733,50160,42820,28377.42,28377.42,214030.04,214030.04,94.01641514,28377.42,214030,214030,95.68440561,128418,28377.42,214030,214030,97.06115965,0,0,0,0,0,0,80,21,12333642.19,Congressional District 6,4506,19,21,1434346.54,140789.7014,0.604811547,0.395188453,0.050482806,0.342650201,0.014222563,0.000801719,0.052218242,0.25298976,0.150628193,0.101687074,66782.45298,0.145725335,0.854274665,73206.68067,407028.0789,407543,0.677793509,0.322206491,0.051864466,0.261891383,0.017060776,0.001585109,0.05846745,0.240433525,0.163808482,0.075574137,191521,0.146772417,0.853227583,67182,334600,-10.76758049,22.65068013,-2.663980681,30.83676031,-16.63589576,-49.4218535,-10.68835362,5.222331122,-8.046157475,34.55274239,All Other Basic Organic Chemical Manufacturing,364330.76,84368.68,364330.76,309821.72,75148.68,309821.72,268657,37597.42,268657,92183.38,43948.97,92183.38,5,2
29423DKMRCCYPRE,DAK AMERICAS LLC COOPER RIVER PLANT,3350 CYPRESS GARDENS RD,MONCKS CORNER,BERKELEY,SC,29461,-79.941352,33.056714,"1,4-Dioxane",FALSE,,22421,21629,16216,16506,10226,10226,22421,22421,71.69711411,10226,22421,22421,77.60127085,13452.6,10226,22421,22421,87.5033095,13452.6,0,0,0,0,0,80,21,12333642.19,Congressional District 1,4501,7,7,322747.7,13948.60238,0.589782048,0.410217952,0.075132131,0.271073906,0.039757645,0.00066964,0.042523632,0.234530559,0.104984392,0.072011179,4635.603377,0.068864702,0.931135298,74632.5,196536.3636,222103,0.657069018,0.342930982,0.068031499,0.233004507,0.024096928,0.003498377,0.0641189,0.233040526,0.138606863,0.10943859,86274,0.077392957,0.922607043,65443,197300,-10.2404721,19.62114036,10.43727163,16.33848175,64.99051229,-80.85856116,-33.68003419,0.639387807,-24.25743549,-34.19946345,Plastics Material and Resin Manufacturing,188460.04,72695.45,188460.04,133951.04,63475.45,133951.04,77048,19446,77048,107921.7,50427.16,107921.7,5,2
29423DKMRCCYPRE,DAK AMERICAS LLC COOPER RIVER PLANT,3350 CYPRESS GARDENS RD,MONCKS CORNER,BERKELEY,SC,29461,-79.941352,33.056714,Acetaldehyde,FALSE,,33001.7,32093.1,29377.9,22504.9,18582,18582,33001.7,33001.7,78.34259995,18582,33001.7,33001.7,83.13476304,19801.02,0,0,0,0,0,18582,33001.7,33001.7,93.75165475,31401.61627,80,21,12333642.19,Congressional District 1,4501,7,7,322747.7,13948.60238,0.589782048,0.410217952,0.075132131,0.271073906,0.039757645,0.00066964,0.042523632,0.234530559,0.104984392,0.072011179,4635.603377,0.068864702,0.931135298,74632.5,196536.3636,222103,0.657069018,0.342930982,0.068031499,0.233004507,0.024096928,0.003498377,0.0641189,0.233040526,0.138606863,0.10943859,86274,0.077392957,0.922607043,65443,197300,-10.2404721,19.62114036,10.43727163,16.33848175,64.99051229,-80.85856116,-33.68003419,0.639387807,-24.25743549,-34.19946345,Plastics Material and Resin Manufacturing,188460.04,72695.45,188460.04,133951.04,63475.45,133951.04,77048,19446,77048,107921.7,50427.16,107921.7,5,2
29440VCHMCPENNY,3V SIGMA USA,888 WOODSTOCK ST,GEORGETOWN,GEORGETOWN,SC,29440,-79.383056,33.362222,Dichloromethane (Methylene chloride),FALSE,,236838,149940.77,391967.9,699805.71,780377.65,149940.77,780377.65,780377.65,97.72306063,149940.8,780377.7,780377.7,98.33200953,624302.16,0,0,0,0,0,0,0,0,0,0,80,21,12333642.19,Congressional District 7,4507,8,6,4389314.96,6867.118504,0.464511317,0.535488683,0.050507604,0.465600277,0.000662041,0,0.047318754,0.171041853,0.200586879,0.179095276,3571.252285,0.232120065,0.767879935,39552.15385,133950,62150,0.648672566,0.351327434,0.03081255,0.307401448,0.00468222,0.001287208,0.043732904,0.180772325,0.277843926,0.108292998,35655,0.277576777,0.722423223,52488,197700,-28.39047908,52.41869312,63.91893307,51.46326742,-85.86053394,-100,8.199431115,-5.382721926,-27.80591555,65.380292,All Other Miscellaneous Chemical Product and Preparation Manufacturing,924722.86,266164.472,924722.86,924722.91,266164.502,924722.91,0,0,0,144076.01,116130.002,144076.01,5,1
